,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
6,3408,USDC,USDC,usd-coin,25383,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,53825936063.32059,53825936063.32059,False,,7,,,,2025-02-03T10:43:00.000Z,1.0000573651666869,21789766687.82331,189.4889,-0.01524371,-0.00040634,-0.05553612,0.00783639,0.01827694,-0.00343217,53829023797.11494,1.7242,53829023797.11,,2025-02-03T10:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-03 11:44:46.158321
7,74,Dogecoin,DOGE,dogecoin,1159,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147890926383.7052,147890926383.7052,True,,8,,,,2025-02-03T10:43:00.000Z,0.25845648907770974,10898573341.962866,357.612,3.2181066,-13.51183757,-16.49350741,-33.4926287,-41.81026494,54.04809563,38223369599.58248,1.2245,38223369599.58,,2025-02-03T10:43:00.000Z,,,,,,2025-02-03 11:44:46.158321
8,2010,Cardano,ADA,cardano,1455,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35185844017.05827,44995198033.24976,False,,9,,,,2025-02-03T10:43:00.000Z,0.7100942845764425,3993844753.9425077,467.0979,2.62774758,-19.79308684,-18.92175722,-33.09014445,-41.67210647,114.60834545,24985266734.511295,0.8003,31954242805.94,,2025-02-03T10:43:00.000Z,,,,,,2025-02-03 11:44:46.158321
9,1958,TRON,TRX,tron,1115,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86122756816.03455,86122811341.3285,True,,10,,,,2025-02-03T10:43:00.000Z,0.22274217190395604,2028813558.9169993,204.4861,0.73272691,-7.85611777,-5.87771895,-16.71141625,-33.25861194,37.42438742,19183169903.55977,0.6146,19183182048.64,,2025-02-03T10:43:00.000Z,,,,,,2025-02-03 11:44:46.158321
10,1975,Chainlink,LINK,chainlink,1923,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-03T10:43:00.000Z,19.101908678883927,2344727272.4343743,241.6185,1.52999068,-15.36425925,-14.4492146,-16.9742401,-19.64807304,81.11302616,12188927363.587664,0.3904,19101908678.88,,2025-02-03T10:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-03 11:44:46.158321
11,5805,Avalanche,AVAX,avalanche,855,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'bnb-chain-ecosystem', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411705745.1575334,450042045.1575334,False,,12,,,,2025-02-03T10:43:00.000Z,25.42157592927638,1635562135.634273,320.6533,1.97088258,-18.20783848,-23.18356474,-38.68850224,-51.44153715,9.64859635,10466208861.041546,0.3353,18195460406.34,,2025-02-03T10:43:00.000Z,,,,,,2025-02-03 11:44:46.158321
12,512,Stellar,XLM,stellar,667,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30575994855.32052,50001786894.45034,False,,13,,,,2025-02-03T10:43:00.000Z,0.3418963675887936,1610991277.0589883,427.0518,2.48668125,-11.35772019,-8.19999438,-25.43929543,-30.14167572,271.03783288,10453821576.447725,0.3353,17095436121.9,,2025-02-03T10:43:00.000Z,,,,,,2025-02-03 11:44:46.158321
13,11419,Toncoin,TON,toncoin,669,2021-08-26T13:40:22.000Z,"['pos', 'ethereum-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2489876978.7526574,5121405200.29031,True,,14,,,,2025-02-03T10:43:00.000Z,3.947007288740714,832724117.0893207,375.1336,0.72865866,-13.83216546,-18.29403699,-31.28257196,-42.76391119,-13.81827198,9827562583.204447,0.3148,20214223654.14,,2025-02-03T10:43:00.000Z,,,,,,2025-02-03 11:44:46.158321
14,20947,Sui,SUI,sui,550,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,15,3089707194.508888,9797720164.815617,,2025-02-03T10:43:00.000Z,3.1710837137669206,3682977706.9180355,307.0041,2.3021308,-14.27710509,-11.22613478,-38.77006664,-17.33145723,64.78626665,9797720164.815617,0.3138,31710837137.67,,2025-02-03T10:43:00.000Z,,,,,,2025-02-03 11:44:46.158321
0,1,Bitcoin,BTC,bitcoin,11888,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19819059.0,19819059.0,False,,1,,,,2025-02-03T10:45:00.000Z,95425.59939594942,102273865150.35315,177.6997,-0.41571329,-4.04473821,-3.44073551,-2.41384174,-7.00300232,38.84202757,1891245584538.686,60.5779,2003937587314.94,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
1,1027,Ethereum,ETH,ethereum,9910,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'bnb-chain-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120524819.26681878,120524819.26681878,True,,2,,,,2025-02-03T10:45:00.000Z,2596.221953057779,86055508971.05482,269.9963,0.27271082,-16.33297723,-14.79294147,-27.55837187,-33.94014632,6.52330885,312909181668.83606,10.0244,312909181668.84,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
2,825,Tether USDt,USDT,tether,115409,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,139399246306.5365,142572893900.9342,True,,3,,,,2025-02-03T10:44:00.000Z,1.0011267379016038,267922439930.9433,202.7459,0.0244533,0.13436697,0.15067204,0.15359688,0.03302811,0.15840006,139556312720.80508,4.4708,142733536184.23,,2025-02-03T10:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-02-03 11:45:46.882013
3,52,XRP,XRP,xrp,1521,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57703732191.0,99986541057.0,False,,4,,,,2025-02-03T10:45:00.000Z,2.407255933858364,34418273727.04157,443.4117,0.85838367,-15.93297003,-12.85979156,-1.36884858,0.8448637,370.70084139,138907651722.55865,4.4493,240725593385.84,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
4,5426,Solana,SOL,solana,835,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,486964880.4902629,593258740.1189648,True,,5,,,,2025-02-03T10:45:00.000Z,199.89412984236463,14457576013.228783,195.7784,2.73667443,-5.69655356,-10.10034891,-7.27677426,-16.06991051,23.79254121,97341421049.3922,3.1179,118588939627.46,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
5,1839,BNB,BNB,bnb,2347,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480503.91,142480503.91,False,,6,,,,2025-02-03T10:45:00.000Z,580.5350406442511,3892845571.108701,136.1472,0.96926167,-11.46108211,-10.20595726,-18.68440828,-20.87728538,3.92045931,82714925128.40523,2.6499,82714925128.41,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
6,3408,USDC,USDC,usd-coin,25383,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,53825936063.32059,53825936063.32059,False,,7,,,,2025-02-03T10:45:00.000Z,1.0002215334452933,21803356979.325485,189.7325,0.01085927,0.00539827,0.00738409,0.02619164,0.02693593,0.0064154,53837860308.38283,1.7245,53837860308.38,,2025-02-03T10:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-03 11:45:46.882013
7,74,Dogecoin,DOGE,dogecoin,1159,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147890926383.7052,147890926383.7052,True,,8,,,,2025-02-03T10:45:00.000Z,0.2583266531711516,10897749939.87412,357.3628,3.11253,-13.61967863,-16.58087917,-33.50298904,-41.84321459,53.66357192,38204168047.083725,1.2239,38204168047.08,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
8,2010,Cardano,ADA,cardano,1455,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35185844017.05827,44995198033.24976,False,,9,,,,2025-02-03T10:45:00.000Z,0.7099755115450742,3993835778.2146015,466.5217,2.56870255,-19.83652125,-18.8914191,-33.15167631,-41.68961635,114.47342338,24981087605.156136,0.8002,31948898019.53,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
9,1958,TRON,TRX,tron,1115,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86122756816.03455,86122811341.3285,True,,10,,,,2025-02-03T10:45:00.000Z,0.22271551608351892,2028691195.9126074,204.5236,0.71628028,-7.87718986,-5.87124459,-16.7112955,-33.3362329,37.41666961,19180874230.81853,0.6145,19180886374.45,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
10,1975,Chainlink,LINK,chainlink,1923,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-03T10:45:00.000Z,19.080265647323664,2344272182.1034527,241.4179,1.46904341,-15.48553861,-14.49677238,-17.132932,-19.78827215,80.79809606,12175116945.788551,0.39,19080265647.32,,2025-02-03T10:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-03 11:45:46.882013
11,5805,Avalanche,AVAX,avalanche,855,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'bnb-chain-ecosystem', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411705745.1575334,450042045.1575334,False,,12,,,,2025-02-03T10:45:00.000Z,25.41135310398869,1635592358.2416346,320.5282,1.96827978,-18.28383226,-23.26899415,-38.75375462,-51.44636526,9.56528979,10462000065.138865,0.3352,18188143432.24,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
12,512,Stellar,XLM,stellar,667,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30575994855.32052,50001786894.45034,False,,13,,,,2025-02-03T10:45:00.000Z,0.34158395407353903,1610873944.8390803,426.668,2.33838211,-11.48908536,-8.27515087,-25.54716373,-30.22746982,270.65196817,10444269222.412569,0.3344,17079814881.66,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
13,11419,Toncoin,TON,toncoin,669,2021-08-26T13:40:22.000Z,"['pos', 'ethereum-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2489876978.7526574,5121405200.29031,True,,14,,,,2025-02-03T10:45:00.000Z,3.942803768178943,832731306.4481488,375.1339,0.61035269,-13.96124377,-18.18143515,-31.41302332,-42.84675001,-13.92621888,9817096334.12798,0.3144,20192695722.08,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
14,20947,Sui,SUI,sui,550,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,15,3089707194.508888,9790643222.270304,,2025-02-03T10:45:00.000Z,3.1687932240538856,3682648949.0708413,306.7653,2.17467416,-14.38759936,-11.26176693,-38.81790123,-17.54551885,64.52507161,9790643222.270304,0.3136,31687932240.54,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:45:46.882013
0,1,Bitcoin,BTC,bitcoin,11888,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19819059.0,19819059.0,False,,1,,,,2025-02-03T10:45:00.000Z,95425.59939594942,102273865150.35315,177.6997,-0.41571329,-4.04473821,-3.44073551,-2.41384174,-7.00300232,38.84202757,1891245584538.686,60.5779,2003937587314.94,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:46:47.248284
1,1027,Ethereum,ETH,ethereum,9910,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'bnb-chain-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120524819.26681878,120524819.26681878,True,,2,,,,2025-02-03T10:46:00.000Z,2597.497181954492,86060484761.81267,269.9627,0.22947745,-16.35104618,-14.8728301,-27.51095412,-33.99012288,6.57886138,313062878401.1362,10.0293,313062878401.14,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
